CensusTract,Year,State,County,Population,Pollutant Name,Total Cancer Risk (per million),PT-StationaryPoint Cancer Risk (per million),OR-LightDuty-OffNetwork-Gas Cancer Risk (per million),OR-LightDuty-OffNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Diesel Cancer Risk (per million),OR-LightDuty-OnNetwork-Gas Cancer Risk (per million),OR-LightDuty-OnNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Diesel Cancer Risk (per million),OR-Refueling Cancer Risk (per million),OR-HeavyDuty-Hoteling Cancer Risk (per million),NR-Recreational-inc-PleasureCraft Cancer Risk (per million),NR-Construction Cancer Risk (per million),NR-CommercialLawnGarden Cancer Risk (per million),NR-ResidentialLawnGarden Cancer Risk (per million),NR-Agriculture Cancer Risk (per million),NR-CommercialEquipment Cancer Risk (per million),NR-AllOther Cancer Risk (per million),NR-CMV_C1C2 Cancer Risk (per million),NR-CMV_C3 Cancer Risk (per million),NR-CMV_C1C2C3_underway Cancer Risk (per million),NR-Locomotives Cancer Risk (per million),NR-Point-Airports Cancer Risk (per million),NR- Point-Railyards Cancer Risk (per million),NP-industrial Cancer Risk (per million),NP-CommercialCooking Cancer Risk (per million),NP-OilGas Cancer Risk (per million),NP-SolventsCoatings Cancer Risk (per million),NP-StorageTransfer_BulkTerminals_GasStage1 Cancer Risk,NP-MiscellaneousNonindustrial Cancer Risk (per million),NP-FuelCombustion_not_RWC Cancer Risk (per million),NP-ResidentialWoodCombustionRWC Cancer Risk (per million),NP-WasteDisposal Cancer Risk (per million),NP-AgricultureLivestock Cancer Risk (per million),FIRE Cancer Risk (per million),BIOGENICS Cancer Risk (per million),SECONDARY Cancer Risk (per million),BACKGROUND Cancer Risk (per million),Total Respiratory HI,Total Neurological HI,Total Liver HI,Total Developmental HI,Total Reproductive HI,Total Kidney HI,Total Ocular HI,Total Endocrine HI,Total Hematological HI,Total Immunological HI,Total Skeletal HI,Total Spleen HI,Total Thyroid HI,Total Wholebody HI,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,E_POV150,M_POV150,E_HBURD,M_HBURD,EP_POV150,MP_POV150,EP_HBURD,MP_HBURD,EPL_POV150,EPL_HBURD,EPL_UNINSUR,F_POV150,F_HBURD,F_UNINSUR,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
49035113522,2016,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7710252,3448.0,267.0,1055.0,36.0,1038.0,40.0,111.0,84.0,86.0,55.0,30172.0,3009.0,114.0,63.0,416.0,27.0,808.0,161.0,292.0,101.0,50.0,40.2,685.0,446.6,117.0,88.5,0.0,15.6,0.0,11.0,35.0,35.7,7.0,12.0,0.0,11.0,3.2,2.5,4.3,2.7,30172.0,3009.0,5.0,2.7,12.1,1.1,23.4,4.3,8.5,2.8,4.8,3.9,19.9,12.9,3.6,2.7,0.0,1.5,0.0,2.6,3.4,3.4,0.7,1.2,0.0,0.3,0.1029,0.4254,0.2363,0.3853,1.1499,0.2247,0.6678,0.1901,0.3654,0.3168,1.54,0.1938,0.6353,0.7723,1.4075,0.7312,0.0,0.0,0.6062,0.1063,0.0,0.7125,0.0806,4.8099,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,117.0,5.9,3.3,1108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113522,2017,UT,Salt Lake,3293.0,"1,1,2-TRICHLOROETHANE",3.53497e-07,9.20365e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44294e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5234e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113522,2018,UT,Salt Lake,3293.0,"1,1,2-TRICHLOROETHANE",2.99063e-07,8.09448e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90968e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771025230594,3637.0,243.0,1069.0,41.0,1052.0,46.0,87.0,63.0,78.0,58.0,31080.0,2679.0,186.0,103.0,513.0,59.0,863.0,134.0,363.0,115.0,52.0,51.0,887.0,390.0,123.0,85.0,0.0,15.0,0.0,11.0,33.0,33.0,7.0,11.0,0.0,11.0,2.4,1.8,3.7,2.7,31080.0,2679.0,7.8,4.1,14.1,1.7,23.7,3.3,10.0,2.9,4.9,4.9,24.4,10.6,3.6,2.5,0.0,1.5,0.0,2.8,3.1,3.2,0.7,1.1,0.0,0.3,0.072,0.5043,0.2842,0.5976,1.4581,0.3293,0.7466,0.2089,0.5352,0.3527,1.8434,0.3859,0.7106,0.7825,1.4931,0.7688,0.0,0.0,0.5616,0.1321,0.0,0.6937,0.0909,5.4883,0.2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,110.0,6.0,2.9,1157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113522,2019,UT,Salt Lake,3293.0,"1,1,2-TRICHLOROETHANE",2.73909e-07,8.99614e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64913e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113522,2020,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.771023686186,3340.0,408.0,1039.0,112.0,1039.0,112.0,,,154.0,106.0,,,195.0,113.0,490.0,71.0,764.0,202.0,393.0,114.0,115.0,111.0,774.0,265.0,133.0,89.0,0.0,16.0,0.0,12.0,10.0,19.0,0.0,12.0,0.0,12.0,,,7.5,4.9,,,8.5,4.6,14.7,2.7,22.9,5.4,11.8,3.1,11.1,10.6,23.2,7.4,4.2,2.8,0.0,1.5,0.0,3.1,1.0,1.8,0.0,3.1,0.0,0.4,,0.9251,,0.7109,2.3867,0.459,0.7292,0.213,0.6949,0.9295,3.3804,0.9124,0.6601,0.8138,0.6601,0.6601,0.0,0.0,0.2666,0.0,0.0,0.2666,0.0325,6.6938,0.3771,,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,135.0,85.0,4.0,2.5,1099.0,316.0,301.0,150.0,64.0,9.5,9.0,14.4,6.0,0.3117,0.2059,0.2331,0.0,0.0,0.0,115.0,584.0,12.0,19.0,339.0,105.0,272.0,224.0,18.0,31.0,13.0,25.0,120.0,86.0,0.0,12.0,3.4,0.5,0.4,0.6,10.1,3.1,8.1,6.4,0.5,0.9,0.4,0.8,3.6,2.5,0.0,1.0
49035113523,2014,UT,Salt Lake,6255.0,"1,1,2-TRICHLOROETHANE",3.36084752e-07,3.360608e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32724144e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2513e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113523,2016,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0185981,6298.0,427.0,1773.0,66.0,1773.0,66.0,515.0,313.0,173.0,81.0,21040.0,1849.0,689.0,164.0,254.0,57.0,2070.0,281.0,375.0,124.0,248.0,98.6,2646.0,598.9,309.0,130.9,42.0,49.3,22.0,37.0,63.0,47.4,30.0,27.0,0.0,15.0,8.2,5.0,4.9,2.1,21040.0,1849.0,19.2,3.9,4.0,0.9,32.9,3.9,6.0,1.9,14.0,5.5,42.0,9.1,5.5,2.3,2.4,2.8,1.2,2.1,3.6,2.7,1.7,1.5,0.0,0.2,0.4134,0.5214,0.6678,0.9127,2.5153,0.693,0.0788,0.6661,0.1269,0.9298,1.8016,0.3482,0.8973,0.863,1.7603,0.887,0.4726,0.6209,0.6284,0.3208,0.0,2.0427,0.4357,8.1199,0.6552,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,881.0,408.0,14.0,5.9,2832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113523,2017,UT,Salt Lake,6255.0,"1,1,2-TRICHLOROETHANE",3.30206e-07,4.2723e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25934e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1595e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113523,2018,UT,Salt Lake,6255.0,"1,1,2-TRICHLOROETHANE",2.77619e-07,4.28707e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73332e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018597694014,5740.0,432.0,1826.0,64.0,1785.0,81.0,626.0,344.0,112.0,70.0,22865.0,2521.0,741.0,288.0,364.0,59.0,1647.0,230.0,509.0,138.0,281.0,109.0,2577.0,570.0,493.0,253.0,44.0,46.0,56.0,56.0,46.0,49.0,31.0,25.0,0.0,16.0,11.0,5.8,3.5,2.2,22865.0,2521.0,21.1,6.8,6.3,1.1,28.7,3.4,8.9,2.4,15.7,6.1,44.9,9.4,9.4,4.8,2.4,2.6,3.1,3.0,2.6,2.8,1.7,1.4,0.0,0.3,0.6055,0.4734,0.6815,0.9264,2.6868,0.7479,0.1729,0.4538,0.4065,0.9538,1.987,0.4871,0.9058,0.9401,1.8459,0.9264,0.4675,0.7273,0.5034,0.331,0.0,2.0292,0.4477,8.5489,0.7033,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,879.0,391.0,15.3,6.3,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113523,2019,UT,Salt Lake,6255.0,"1,1,2-TRICHLOROETHANE",2.51364e-07,4.30048e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113523,2020,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.018597307912,5752.0,816.0,1978.0,214.0,1814.0,185.0,,,94.0,75.0,,,678.0,304.0,590.0,184.0,1682.0,451.0,563.0,168.0,138.0,82.0,2271.0,630.0,459.0,337.0,104.0,64.0,57.0,62.0,23.0,25.0,21.0,23.0,0.0,17.0,,,2.9,2.5,,,18.8,6.9,10.3,3.5,29.2,6.7,9.8,3.1,7.6,4.5,39.5,9.4,8.5,6.1,5.3,3.2,2.9,3.2,1.3,1.4,1.2,1.3,0.0,0.3,,0.452,,0.9422,3.7452,0.8672,0.4922,0.512,0.5042,0.8039,3.27,0.887,0.8731,0.9577,0.8731,0.8731,0.5642,0.7599,0.33,0.3333,0.0,1.9874,0.4647,9.8757,0.822,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,950.0,471.0,16.5,7.1,2798.0,1244.0,492.0,535.0,157.0,21.7,8.1,29.5,8.1,0.7207,0.7574,0.8729,0.0,0.0,0.0,478.0,1115.0,34.0,59.0,1880.0,597.0,86.0,72.0,36.0,54.0,10.0,16.0,219.0,172.0,6.0,10.0,8.3,1.2,0.6,1.0,32.7,8.7,1.5,1.3,0.6,0.9,0.2,0.3,3.8,3.0,0.1,0.2
49035113525,2014,UT,Salt Lake,7102.0,"1,1,2-TRICHLOROETHANE",3.25290848e-07,2.780496e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22510352e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0826e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113525,2016,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6471467,7725.0,603.0,1750.0,70.0,1732.0,76.0,481.0,290.0,142.0,88.0,22015.0,3214.0,754.0,294.0,205.0,94.0,2696.0,276.0,598.0,157.0,93.0,54.7,4288.0,687.4,478.0,172.4,0.0,21.2,0.0,15.0,92.0,63.2,27.0,21.0,0.0,15.0,6.2,3.7,3.3,2.0,22015.0,3214.0,16.9,5.9,2.7,1.3,34.9,2.3,7.7,2.1,5.4,3.1,55.5,7.8,6.8,2.4,0.0,1.2,0.0,1.6,5.3,3.6,1.6,1.2,0.0,0.2,0.2744,0.2556,0.5942,0.8716,1.9958,0.5077,0.036,0.786,0.2882,0.3733,1.4834,0.1509,0.9555,0.899,1.8545,0.9281,0.0,0.0,0.7911,0.3019,0.0,1.093,0.1801,6.4266,0.3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.0,397.0,13.4,4.7,7818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113525,2017,UT,Salt Lake,7102.0,"1,1,2-TRICHLOROETHANE",2.90977e-07,2.52957e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88448e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5465e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113525,2018,UT,Salt Lake,7102.0,"1,1,2-TRICHLOROETHANE",2.72317e-07,2.4781e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69839e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.647146703876,8206.0,692.0,1825.0,106.0,1825.0,106.0,301.0,175.0,86.0,53.0,24154.0,3229.0,776.0,275.0,221.0,81.0,2683.0,347.0,633.0,151.0,76.0,49.0,5039.0,844.0,615.0,198.0,62.0,57.0,0.0,16.0,136.0,78.0,15.0,19.0,0.0,16.0,3.7,2.1,1.9,1.1,24154.0,3229.0,16.4,5.1,2.7,1.0,32.7,3.2,7.7,1.9,4.2,2.7,61.4,8.9,8.1,2.5,3.4,3.1,0.0,1.6,7.5,4.3,0.8,1.0,0.0,0.2,0.1887,0.1595,0.6147,0.8784,1.8413,0.446,0.0308,0.6986,0.2744,0.2757,1.2795,0.0823,0.9658,0.9247,1.8905,0.9452,0.5103,0.0,0.875,0.1595,0.0,1.5448,0.3019,6.5561,0.4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1041.0,420.0,12.7,4.9,7256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113525,2019,UT,Salt Lake,7102.0,"1,1,2-TRICHLOROETHANE",2.52437e-07,2.67581e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49762e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113526,2014,UT,Salt Lake,5266.0,"1,1,2-TRICHLOROETHANE",3.01170448e-07,1.56336e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99607088e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7058e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113526,2016,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2421352,5179.0,396.0,1424.0,57.0,1361.0,79.0,475.0,368.0,86.0,57.0,19343.0,2084.0,371.0,141.0,100.0,67.0,1827.0,259.0,349.0,118.0,139.0,65.8,1856.0,482.7,391.0,182.0,0.0,21.2,0.0,15.0,17.0,24.2,7.0,12.0,0.0,15.0,9.2,7.0,3.0,1.9,19343.0,2084.0,13.6,4.7,1.9,1.3,35.3,4.2,6.7,2.2,10.2,4.8,35.8,8.9,8.2,3.7,0.0,1.5,0.0,1.9,1.2,1.8,0.5,0.9,0.0,0.3,0.4751,0.2127,0.7757,0.8151,2.2786,0.6106,0.0171,0.7997,0.199,0.7688,1.7846,0.331,0.8425,0.9161,1.7586,0.8853,0.0,0.0,0.2842,0.072,0.0,0.3563,0.0257,6.178,0.3568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,554.0,220.0,10.7,4.1,3638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113526,2017,UT,Salt Lake,5266.0,"1,1,2-TRICHLOROETHANE",2.7607e-07,1.71219e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74358e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3136e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113526,2018,UT,Salt Lake,5266.0,"1,1,2-TRICHLOROETHANE",2.46882e-07,1.67925e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45203e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.242135626914,5664.0,640.0,1474.0,61.0,1441.0,74.0,572.0,337.0,146.0,93.0,20180.0,2690.0,590.0,180.0,162.0,83.0,1862.0,304.0,481.0,185.0,265.0,101.0,2512.0,697.0,312.0,186.0,0.0,22.0,9.0,16.0,9.0,22.0,9.0,16.0,0.0,16.0,10.1,5.8,4.7,2.8,20180.0,2690.0,19.7,5.5,2.9,1.6,32.9,3.9,8.5,2.9,18.4,7.0,44.4,11.3,5.9,3.5,0.0,1.5,0.6,1.1,0.6,1.6,0.6,1.1,0.0,0.3,0.5626,0.6878,0.8288,0.9212,3.0004,0.8525,0.0411,0.7123,0.3671,0.9846,2.1051,0.5798,0.9007,0.875,1.7757,0.8921,0.0,0.5643,0.1507,0.1012,0.0,0.8162,0.1149,7.6974,0.5643,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,829.0,389.0,14.6,5.9,2985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
